Name;Latitude;Longitude;Demand;No. of modeled individuals;Cell ID;Province;District
cust_340;36,20416686;69,612499;0,08;1;19_23;Baghlan;Guzargahi Nur
cust_341;36,25416686;69,612499;0,08;1;13_23;Baghlan;Guzargahi Nur
cust_342;36,27083352;69,55416567;0,08;1;11_16;Baghlan;Guzargahi Nur
cust_343;36,32083352;69,65416567;0,08;1;5_28;Baghlan;Guzargahi Nur
cust_344;36,15416686;69,45416567;0,4;5;25_4;Baghlan;Guzargahi Nur
cust_345;36,31250019;69,662499;0,16;2;6_29;Baghlan;Guzargahi Nur
cust_346;36,21250019;69,50416567;0,08;1;18_10;Baghlan;Guzargahi Nur
cust_347;36,24583352;69,55416567;0,08;1;14_16;Baghlan;Guzargahi Nur
cust_348;36,22916686;69,62083233;0,08;1;16_24;Baghlan;Guzargahi Nur
cust_349;36,23750019;69,512499;0,08;1;15_11;Baghlan;Guzargahi Nur
cust_350;36,18750019;69,52083234;0,08;1;21_12;Baghlan;Guzargahi Nur
cust_351;36,13750019;69,54583234;0,24;3;27_15;Baghlan;Guzargahi Nur
cust_352;36,22916686;69,65416567;0,08;1;16_28;Baghlan;Guzargahi Nur
cust_353;36,27083352;69,54583234;0,08;1;11_15;Baghlan;Guzargahi Nur
cust_354;36,18750019;69,49583234;0,08;1;21_9;Baghlan;Guzargahi Nur
cust_355;36,31250019;69,59583233;0,08;1;6_21;Baghlan;Guzargahi Nur
cust_356;36,16250019;69,587499;0,08;1;24_20;Baghlan;Guzargahi Nur
cust_357;36,24583352;69,512499;0,08;1;14_11;Baghlan;Guzargahi Nur
cust_358;36,30416686;69,587499;0,24;3;7_20;Baghlan;Guzargahi Nur
cust_359;36,30416686;69,65416567;0,08;1;7_28;Baghlan;Guzargahi Nur
cust_360;36,20416686;69,637499;0,08;1;19_26;Baghlan;Guzargahi Nur
cust_361;36,22083352;69,65416567;0,08;1;17_28;Baghlan;Guzargahi Nur
cust_362;36,22916686;69,67083233;0,08;1;16_30;Baghlan;Guzargahi Nur
cust_363;36,18750019;69,487499;0,32;4;21_8;Baghlan;Guzargahi Nur
cust_364;36,22916686;69,637499;0,08;1;16_26;Baghlan;Guzargahi Nur
cust_365;36,24583352;69,67083233;0,08;1;14_30;Baghlan;Guzargahi Nur
cust_366;36,24583352;69,54583234;0,08;1;14_15;Baghlan;Guzargahi Nur
cust_367;36,06250019;69,112499;0,16;2;17_35;Baghlan;Nahrin
cust_368;36,06250019;68,95416567;0,08;1;17_16;Baghlan;Nahrin
cust_369;36,07916686;69,12083234;0,24;3;15_36;Baghlan;Nahrin
cust_370;35,82916686;68,90416567;0,08;1;45_10;Baghlan;Nahrin
cust_371;36,06250019;69,00416567;0,08;1;17_22;Baghlan;Nahrin
cust_372;36,07083353;69,10416567;0,16;2;16_34;Baghlan;Nahrin
cust_373;36,06250019;69,137499;0,16;2;17_38;Baghlan;Nahrin
cust_374;36,06250019;68,97083234;0,08;1;17_18;Baghlan;Nahrin
cust_375;36,03750019;68,99583234;0,24;3;20_21;Baghlan;Nahrin
cust_376;35,95416686;69,02916567;0,08;1;30_25;Baghlan;Nahrin
cust_377;36,06250019;69,09583234;0,24;3;17_33;Baghlan;Nahrin
cust_378;36,07083353;69,12916567;0,08;1;16_37;Baghlan;Nahrin
cust_379;36,05416686;69,12083234;0,16;2;18_36;Baghlan;Nahrin
cust_380;36,04583353;69,087499;0,16;2;19_32;Baghlan;Nahrin
cust_381;36,04583353;69,10416567;0,08;1;19_34;Baghlan;Nahrin
cust_382;36,11250019;68,962499;0,16;2;11_17;Baghlan;Nahrin
cust_383;36,07916686;69,07916567;0,16;2;15_31;Baghlan;Nahrin
cust_384;35,97916686;69,02916567;0,08;1;27_25;Baghlan;Nahrin
cust_385;36,07083353;69,087499;0,08;1;16_32;Baghlan;Nahrin
cust_386;36,04583353;69,012499;0,16;2;19_23;Baghlan;Nahrin
cust_387;36,11250019;68,987499;0,08;1;11_20;Baghlan;Nahrin
cust_388;36,05416686;69,10416567;0,08;1;18_34;Baghlan;Nahrin
cust_389;36,06250019;69,10416567;0,48;6;17_34;Baghlan;Nahrin
cust_390;36,06250019;69,087499;0,24;3;17_32;Baghlan;Nahrin
cust_391;36,07916686;69,07083234;0,08;1;15_30;Baghlan;Nahrin
cust_392;36,05416686;69,112499;0,24;3;18_35;Baghlan;Nahrin
cust_393;35,97083353;69,02916567;0,08;1;28_25;Baghlan;Nahrin
cust_394;36,03750019;68,987499;0,16;2;20_20;Baghlan;Nahrin
cust_395;36,06250019;69,12916567;0,16;2;17_37;Baghlan;Nahrin
cust_396;36,09583352;69,037499;0,08;1;13_26;Baghlan;Nahrin
cust_397;36,05416686;69,02083234;0,08;1;18_24;Baghlan;Nahrin
cust_398;36,10416686;69,00416567;0,08;1;12_22;Baghlan;Nahrin
cust_399;35,97083353;69,15416567;0,08;1;28_40;Baghlan;Nahrin
cust_400;36,06250019;69,07083234;0,08;1;17_30;Baghlan;Nahrin
cust_401;36,07083353;69,112499;0,24;3;16_35;Baghlan;Nahrin
cust_402;36,04583353;69,02916567;0,16;2;19_25;Baghlan;Nahrin
cust_403;35,88750019;69,07916567;0,08;1;38_31;Baghlan;Nahrin
cust_404;36,07083353;69,04583234;0,08;1;16_27;Baghlan;Nahrin
cust_405;36,08750019;69,037499;0,08;1;14_26;Baghlan;Nahrin
cust_406;36,06250019;68,962499;0,08;1;17_17;Baghlan;Nahrin
cust_407;36,05416686;69,07916567;0,08;1;18_31;Baghlan;Nahrin
cust_408;35,84583353;68,887499;0,08;1;43_8;Baghlan;Nahrin
cust_409;35,87916686;68,92916567;0,08;1;39_13;Baghlan;Nahrin
cust_410;35,96250019;69,15416567;0,08;1;29_40;Baghlan;Nahrin
cust_411;36,08750019;69,02916567;0,08;1;14_25;Baghlan;Nahrin
cust_412;36,05416686;69,012499;0,08;1;18_23;Baghlan;Nahrin
cust_413;36,01250019;69,12083234;0,16;2;23_36;Baghlan;Nahrin
cust_414;35,99583353;69,09583234;0,08;1;25_33;Baghlan;Nahrin
cust_415;36,04583353;69,00416567;0,16;2;19_22;Baghlan;Nahrin
cust_416;36,05416686;69,02916567;0,24;3;18_25;Baghlan;Nahrin
cust_417;36,07916686;69,037499;0,08;1;15_26;Baghlan;Nahrin
cust_418;36,06250019;69,12083234;0,16;2;17_36;Baghlan;Nahrin
cust_419;36,06250019;69,14583234;0,08;1;17_39;Baghlan;Nahrin
cust_420;36,04583353;68,97916567;0,08;1;19_19;Baghlan;Nahrin
cust_421;35,90416686;68,97916567;0,08;1;36_19;Baghlan;Nahrin
cust_422;35,98750019;69,07916567;0,08;1;26_31;Baghlan;Nahrin
cust_423;36,05416686;69,087499;0,08;1;18_32;Baghlan;Nahrin
cust_424;35,83750019;68,89583234;0,08;1;44_9;Baghlan;Nahrin
cust_425;35,56250019;69,42083234;0,72;9;20_10;Baghlan;Puli Hisar
cust_426;35,63750019;69,40416567;0,4;5;11_8;Baghlan;Puli Hisar
cust_427;35,65416686;69,362499;0,96;12;9_3;Baghlan;Puli Hisar
cust_428;35,62083353;69,462499;0,64;8;13_15;Baghlan;Puli Hisar
cust_429;35,65416686;69,387499;0,56;7;9_6;Baghlan;Puli Hisar
cust_430;35,62916686;69,45416567;0,32;4;12_14;Baghlan;Puli Hisar
cust_431;35,63750019;69,47083234;0,32;4;11_16;Baghlan;Puli Hisar
cust_432;35,59583353;69,44583234;0,08;1;16_13;Baghlan;Puli Hisar
cust_433;35,56250019;69,437499;0,08;1;20_12;Baghlan;Puli Hisar
cust_434;35,57083353;69,44583234;0,32;4;19_13;Baghlan;Puli Hisar
cust_435;35,65416686;69,37083234;0,48;6;9_4;Baghlan;Puli Hisar
cust_436;35,61250019;69,537499;0,16;2;14_24;Baghlan;Puli Hisar
cust_437;35,63750019;69,437499;0,24;3;11_12;Baghlan;Puli Hisar
cust_438;35,62916686;69,537499;0,08;1;12_24;Baghlan;Puli Hisar
cust_439;35,64583353;69,412499;0,4;5;10_9;Baghlan;Puli Hisar
cust_440;35,61250019;69,49583234;0,24;3;14_19;Baghlan;Puli Hisar
cust_441;35,63750019;69,42916567;0,24;3;11_11;Baghlan;Puli Hisar
cust_442;35,54583353;69,487499;0,24;3;22_18;Baghlan;Puli Hisar
cust_443;35,62916686;69,65416567;0,08;1;12_38;Baghlan;Puli Hisar
cust_444;35,65416686;69,39583234;0,56;7;9_7;Baghlan;Puli Hisar
cust_445;35,62916686;69,62916567;0,32;4;12_35;Baghlan;Puli Hisar
cust_446;35,63750019;69,42083234;0,64;8;11_10;Baghlan;Puli Hisar
cust_447;35,64583353;69,39583234;0,48;6;10_7;Baghlan;Puli Hisar
cust_448;35,62083353;69,512499;0,16;2;13_21;Baghlan;Puli Hisar
cust_449;35,64583353;69,387499;0,56;7;10_6;Baghlan;Puli Hisar
cust_450;35,61250019;69,50416567;0,48;6;14_20;Baghlan;Puli Hisar
cust_451;35,55416686;69,487499;0,24;3;21_18;Baghlan;Puli Hisar
cust_452;35,55416686;69,47916567;0,32;4;21_17;Baghlan;Puli Hisar
cust_453;35,64583353;69,40416567;0,32;4;10_8;Baghlan;Puli Hisar
cust_454;35,62083353;69,54583234;0,32;4;13_25;Baghlan;Puli Hisar
cust_455;35,54583353;69,52083234;0,16;2;22_22;Baghlan;Puli Hisar
cust_456;35,58750019;69,437499;0,24;3;17_12;Baghlan;Puli Hisar
cust_457;35,63750019;69,54583234;0,08;1;11_25;Baghlan;Puli Hisar
cust_458;35,64583353;69,47083234;0,08;1;10_16;Baghlan;Puli Hisar
cust_459;35,62916686;69,662499;0,16;2;12_39;Baghlan;Puli Hisar
cust_460;35,63750019;69,412499;0,16;2;11_9;Baghlan;Puli Hisar
cust_461;35,54583353;69,49583234;0,08;1;22_19;Baghlan;Puli Hisar
cust_462;35,62916686;69,54583234;0,4;5;12_25;Baghlan;Puli Hisar
cust_463;35,55416686;69,42083234;0,08;1;21_10;Baghlan;Puli Hisar
cust_464;35,62083353;69,60416567;0,08;1;13_32;Baghlan;Puli Hisar
cust_465;35,65416686;69,40416567;0,08;1;9_8;Baghlan;Puli Hisar
cust_466;35,59583353;69,42916567;0,08;1;16_11;Baghlan;Puli Hisar
cust_467;35,62916686;69,47083234;0,24;3;12_16;Baghlan;Puli Hisar
cust_468;35,57916686;69,437499;0,08;1;18_12;Baghlan;Puli Hisar
cust_469;35,59583353;69,437499;0,16;2;16_12;Baghlan;Puli Hisar
cust_470;35,55416686;69,44583234;0,16;2;21_13;Baghlan;Puli Hisar
cust_471;35,61250019;69,52916567;0,24;3;14_23;Baghlan;Puli Hisar
cust_472;35,60416686;69,44583234;0,16;2;15_13;Baghlan;Puli Hisar
cust_473;35,56250019;69,44583234;0,16;2;20_13;Baghlan;Puli Hisar
cust_474;35,64583353;69,37083234;0,24;3;10_4;Baghlan;Puli Hisar
cust_475;35,62083353;69,50416567;0,32;4;13_20;Baghlan;Puli Hisar
cust_476;35,63750019;69,662499;0,16;2;11_39;Baghlan;Puli Hisar
cust_477;35,63750019;69,44583234;0,16;2;11_13;Baghlan;Puli Hisar
cust_478;35,64583353;69,637499;0,08;1;10_36;Baghlan;Puli Hisar
cust_479;35,62083353;69,487499;0,16;2;13_18;Baghlan;Puli Hisar
cust_480;35,61250019;69,45416567;0,32;4;14_14;Baghlan;Puli Hisar
cust_481;35,65416686;69,37916567;0,32;4;9_5;Baghlan;Puli Hisar
cust_482;35,62083353;69,57916567;0,16;2;13_29;Baghlan;Puli Hisar
cust_483;35,70416686;69,80416567;0,08;1;3_56;Baghlan;Puli Hisar
cust_484;35,54583353;69,512499;0,32;4;22_21;Baghlan;Puli Hisar
cust_485;35,61250019;69,487499;0,16;2;14_18;Baghlan;Puli Hisar
cust_486;35,62916686;69,60416567;0,08;1;12_32;Baghlan;Puli Hisar
cust_487;35,62083353;69,47083234;0,16;2;13_16;Baghlan;Puli Hisar
cust_488;35,62083353;69,52916567;0,4;5;13_23;Baghlan;Puli Hisar
cust_489;35,66250019;69,67916567;0,08;1;8_41;Baghlan;Puli Hisar
cust_490;35,62083353;69,45416567;0,08;1;13_14;Baghlan;Puli Hisar
cust_491;35,55416686;69,45416567;0,16;2;21_14;Baghlan;Puli Hisar
cust_492;35,62916686;69,637499;0,08;1;12_36;Baghlan;Puli Hisar
cust_493;35,67083353;69,762499;0,08;1;7_51;Baghlan;Puli Hisar
cust_494;35,63750019;69,69583233;0,08;1;11_43;Baghlan;Puli Hisar
cust_495;35,58750019;69,462499;0,08;1;17_15;Baghlan;Puli Hisar
cust_496;35,62916686;69,44583234;0,08;1;12_13;Baghlan;Puli Hisar
cust_497;35,57083353;69,42083234;0,16;2;19_10;Baghlan;Puli Hisar
cust_498;35,61250019;69,462499;0,08;1;14_15;Baghlan;Puli Hisar
cust_499;35,62916686;69,687499;0,16;2;12_42;Baghlan;Puli Hisar
cust_500;35,67083353;69,437499;0,08;1;7_12;Baghlan;Puli Hisar
cust_501;35,61250019;69,47083234;0,08;1;14_16;Baghlan;Puli Hisar
cust_502;35,62083353;69,59583233;0,08;1;13_31;Baghlan;Puli Hisar
cust_503;35,61250019;69,70416567;0,08;1;14_44;Baghlan;Puli Hisar
cust_504;35,61250019;69,55416567;0,08;1;14_26;Baghlan;Puli Hisar
cust_505;35,68750019;69,337499;0,08;1;22_16;Baghlan;Dih Salah
cust_506;35,67083353;69,312499;0,24;3;24_13;Baghlan;Dih Salah
cust_507;35,72916686;69,412499;0,08;1;17_25;Baghlan;Dih Salah
cust_508;35,71250019;69,312499;0,08;1;19_13;Baghlan;Dih Salah
cust_509;35,80416686;69,35416567;0,08;1;8_18;Baghlan;Dih Salah
cust_510;35,66250019;69,362499;0,08;1;25_19;Baghlan;Dih Salah
cust_511;35,69583353;69,32916567;0,08;1;21_15;Baghlan;Dih Salah
cust_512;35,71250019;69,287499;0,08;1;19_10;Baghlan;Dih Salah
cust_513;35,72083353;69,35416567;0,08;1;18_18;Baghlan;Dih Salah
cust_514;35,72916686;69,39583234;0,08;1;17_23;Baghlan;Dih Salah
cust_515;35,66250019;69,37083234;0,16;2;25_20;Baghlan;Dih Salah
cust_516;35,69583353;69,312499;0,08;1;21_13;Baghlan;Dih Salah
cust_517;35,68750019;69,312499;0,08;1;22_13;Baghlan;Dih Salah
cust_518;35,79583353;69,362499;0,08;1;9_19;Baghlan;Dih Salah
cust_519;35,67083353;69,35416567;0,08;1;24_18;Baghlan;Dih Salah
cust_520;35,72083353;69,39583234;0,08;1;18_23;Baghlan;Dih Salah
cust_521;35,67916686;69,337499;0,16;2;23_16;Baghlan;Dih Salah
cust_522;35,74583353;69,32083234;0,08;1;15_14;Baghlan;Dih Salah
cust_523;35,67083353;69,34583234;0,08;1;24_17;Baghlan;Dih Salah
cust_524;35,67083353;69,337499;0,08;1;24_16;Baghlan;Dih Salah
cust_525;35,71250019;69,22916567;0,08;1;19_3;Baghlan;Dih Salah
cust_526;35,70416686;69,312499;0,08;1;20_13;Baghlan;Dih Salah
cust_527;35,72083353;69,37916567;0,08;1;18_21;Baghlan;Dih Salah
cust_528;35,65416686;69,287499;0,08;1;26_10;Baghlan;Dih Salah
cust_529;35,95416686;68,56249901;0,08;1;13_51;Baghlan;Dahana-I- Ghuri
cust_530;35,82083353;68,48749901;0,16;2;29_42;Baghlan;Dahana-I- Ghuri
cust_531;35,77916686;68,67916567;0,08;1;34_65;Baghlan;Dahana-I- Ghuri
cust_532;35,90416686;68,54583234;0,16;2;19_49;Baghlan;Dahana-I- Ghuri
cust_533;35,90416686;68,52083234;0,08;1;19_46;Baghlan;Dahana-I- Ghuri
cust_534;35,93750019;68,59583234;0,24;3;15_55;Baghlan;Dahana-I- Ghuri
cust_535;35,79583353;68,63749901;0,08;1;32_60;Baghlan;Dahana-I- Ghuri
cust_536;35,93750019;68,60416567;0,08;1;15_56;Baghlan;Dahana-I- Ghuri
cust_537;35,91250019;68,48749901;0,16;2;18_42;Baghlan;Dahana-I- Ghuri
cust_538;35,82916686;68,42916567;0,08;1;28_35;Baghlan;Dahana-I- Ghuri
cust_539;35,93750019;68,57916567;0,24;3;15_53;Baghlan;Dahana-I- Ghuri
cust_540;35,96250019;68,57083234;0,16;2;12_52;Baghlan;Dahana-I- Ghuri
cust_541;35,71250019;68,66249901;0,08;1;42_63;Baghlan;Dahana-I- Ghuri
cust_542;35,96250019;68,56249901;0,4;5;12_51;Baghlan;Dahana-I- Ghuri
cust_543;35,85416686;68,43749901;0,08;1;25_36;Baghlan;Dahana-I- Ghuri
cust_544;35,73750019;68,51249901;0,08;1;39_45;Baghlan;Dahana-I- Ghuri
cust_545;35,90416686;68,58749901;0,08;1;19_54;Baghlan;Dahana-I- Ghuri
cust_546;35,91250019;68,49583234;0,16;2;18_43;Baghlan;Dahana-I- Ghuri
cust_547;35,97083353;68,54583234;0,08;1;11_49;Baghlan;Dahana-I- Ghuri
cust_548;35,93750019;68,65416567;0,16;2;15_62;Baghlan;Dahana-I- Ghuri
cust_549;35,84583353;68,42916567;0,08;1;26_35;Baghlan;Dahana-I- Ghuri
cust_550;35,92916686;68,65416567;0,08;1;16_62;Baghlan;Dahana-I- Ghuri
cust_551;35,93750019;68,61249901;0,08;1;15_57;Baghlan;Dahana-I- Ghuri
cust_552;35,93750019;68,58749901;0,16;2;15_54;Baghlan;Dahana-I- Ghuri
cust_553;35,93750019;68,63749901;0,24;3;15_60;Baghlan;Dahana-I- Ghuri
cust_554;35,91250019;68,51249901;0,16;2;18_45;Baghlan;Dahana-I- Ghuri
cust_555;35,94583353;68,57916567;0,08;1;14_53;Baghlan;Dahana-I- Ghuri
cust_556;35,97916686;68,57083234;0,08;1;10_52;Baghlan;Dahana-I- Ghuri
cust_557;35,82083353;68,49583234;0,08;1;29_43;Baghlan;Dahana-I- Ghuri
cust_558;35,87083353;68,39583234;0,08;1;23_31;Baghlan;Dahana-I- Ghuri
cust_559;35,87916686;68,56249901;0,08;1;22_51;Baghlan;Dahana-I- Ghuri
cust_560;35,96250019;68,58749901;0,16;2;12_54;Baghlan;Dahana-I- Ghuri
cust_561;35,77916686;68,64583234;0,08;1;34_61;Baghlan;Dahana-I- Ghuri
cust_562;35,97916686;68,56249901;0,08;1;10_51;Baghlan;Dahana-I- Ghuri
cust_563;35,90416686;68,59583234;0,08;1;19_55;Baghlan;Dahana-I- Ghuri
cust_564;35,97083353;68,57916567;0,08;1;11_53;Baghlan;Dahana-I- Ghuri
cust_565;35,96250019;68,55416567;0,08;1;12_50;Baghlan;Dahana-I- Ghuri
cust_566;35,93750019;68,66249901;0,16;2;15_63;Baghlan;Dahana-I- Ghuri
cust_567;35,93750019;68,62916567;0,08;1;15_59;Baghlan;Dahana-I- Ghuri
cust_568;35,90416686;68,50416567;0,08;1;19_44;Baghlan;Dahana-I- Ghuri
cust_569;35,93750019;68,64583234;0,24;3;15_61;Baghlan;Dahana-I- Ghuri
cust_570;35,90416686;68,60416567;0,16;2;19_56;Baghlan;Dahana-I- Ghuri
cust_571;35,92916686;68,60416567;0,08;1;16_56;Baghlan;Dahana-I- Ghuri
cust_572;35,97083353;68,55416567;0,16;2;11_50;Baghlan;Dahana-I- Ghuri
cust_573;35,69583353;68,58749901;0,08;1;44_54;Baghlan;Dahana-I- Ghuri
cust_574;35,98750019;68,56249901;0,08;1;9_51;Baghlan;Dahana-I- Ghuri
cust_575;35,89583353;68,52083234;0,08;1;20_46;Baghlan;Dahana-I- Ghuri
cust_576;35,97916686;68,55416567;0,08;1;10_50;Baghlan;Dahana-I- Ghuri
cust_577;35,92916686;68,47916567;0,08;1;16_41;Baghlan;Dahana-I- Ghuri
cust_578;35,92916686;68,64583234;0,16;2;16_61;Baghlan;Dahana-I- Ghuri
cust_579;35,72083353;68,59583234;0,08;1;41_55;Baghlan;Dahana-I- Ghuri
cust_580;35,91250019;68,62916567;0,08;1;18_59;Baghlan;Dahana-I- Ghuri
cust_581;35,78750019;68,63749901;0,08;1;33_60;Baghlan;Dahana-I- Ghuri
cust_582;35,86250019;68,42916567;0,08;1;24_35;Baghlan;Dahana-I- Ghuri
cust_583;35,89583353;68,58749901;0,16;2;20_54;Baghlan;Dahana-I- Ghuri
cust_584;35,87083353;68,53749901;0,08;1;23_48;Baghlan;Dahana-I- Ghuri
cust_585;35,87916686;68,44583234;0,08;1;22_37;Baghlan;Dahana-I- Ghuri
cust_586;35,94583353;68,62083234;0,08;1;14_58;Baghlan;Dahana-I- Ghuri
cust_587;35,92083353;68,52916567;0,08;1;17_47;Baghlan;Dahana-I- Ghuri
cust_588;35,90416686;68,47083234;0,08;1;19_40;Baghlan;Dahana-I- Ghuri
cust_589;35,95416686;68,57083234;0,08;1;13_52;Baghlan;Dahana-I- Ghuri
cust_590;35,87083353;68,42916567;0,08;1;23_35;Baghlan;Dahana-I- Ghuri
cust_591;35,94583353;68,57083234;0,08;1;14_52;Baghlan;Dahana-I- Ghuri
cust_592;35,97916686;68,44583234;0,08;1;10_37;Baghlan;Dahana-I- Ghuri
cust_593;35,73750019;68,63749901;0,08;1;39_60;Baghlan;Dahana-I- Ghuri
cust_594;35,95416686;68,61249901;0,08;1;13_57;Baghlan;Dahana-I- Ghuri
cust_595;35,96250019;68,59583234;0,08;1;12_55;Baghlan;Dahana-I- Ghuri
cust_596;35,82083353;68,50416567;0,08;1;29_44;Baghlan;Dahana-I- Ghuri
cust_597;35,83750019;68,43749901;0,08;1;27_36;Baghlan;Dahana-I- Ghuri
cust_598;35,72916686;68,58749901;0,16;2;40_54;Baghlan;Dahana-I- Ghuri
cust_599;35,95416686;68,57916567;0,08;1;13_53;Baghlan;Dahana-I- Ghuri
cust_600;36,30416686;69,137499;8,64;108;15_25;Baghlan;Burka
cust_601;36,24583352;68,97083234;0,8;10;22_5;Baghlan;Burka
cust_602;36,31250019;69,137499;5,36;67;14_25;Baghlan;Burka
cust_603;36,22083352;69,25416567;0,96;12;25_39;Baghlan;Burka
cust_604;36,22916686;69,112499;3,36;42;24_22;Baghlan;Burka
cust_605;36,22083352;69,14583234;6,32;79;25_26;Baghlan;Burka
cust_606;36,20416686;69,15416567;6,16;77;27_27;Baghlan;Burka
cust_607;36,23750019;69,212499;0,88;11;23_34;Baghlan;Burka
cust_608;36,39583352;68,99583234;0,32;4;4_8;Baghlan;Burka
cust_609;36,22083352;69,15416567;9,84;123;25_27;Baghlan;Burka
cust_610;36,25416686;69,09583234;2,08;26;21_20;Baghlan;Burka
cust_611;36,39583352;68,97916567;0,96;12;4_6;Baghlan;Burka
cust_612;36,22083352;69,137499;2,4;30;25_25;Baghlan;Burka
cust_613;36,27916686;69,10416567;7,92;99;18_21;Baghlan;Burka
cust_614;36,38750019;69,02083234;0,56;7;5_11;Baghlan;Burka
cust_615;36,30416686;69,12083234;4,08;51;15_23;Baghlan;Burka
cust_616;36,22916686;69,162499;2,56;32;24_28;Baghlan;Burka
cust_617;36,23750019;69,12916567;2,32;29;23_24;Baghlan;Burka
cust_618;36,18750019;69,137499;2,16;27;29_25;Baghlan;Burka
cust_619;36,25416686;69,20416567;1,28;16;21_33;Baghlan;Burka
cust_620;36,27916686;69,19583234;1,12;14;18_32;Baghlan;Burka
cust_621;36,28750019;69,17916567;1,28;16;17_30;Baghlan;Burka
cust_622;36,22083352;69,22916567;2,24;28;25_36;Baghlan;Burka
cust_623;36,33750019;69,112499;3,92;49;11_22;Baghlan;Burka
cust_624;36,31250019;69,12083234;5,12;64;14_23;Baghlan;Burka
cust_625;36,29583352;69,14583234;1,44;18;16_26;Baghlan;Burka
cust_626;36,40416686;69,062499;0,56;7;3_16;Baghlan;Burka
cust_627;36,20416686;69,162499;7,76;97;27_28;Baghlan;Burka
cust_628;36,34583352;69,012499;0,24;3;10_10;Baghlan;Burka
cust_629;36,22083352;69,162499;1,68;21;25_28;Baghlan;Burka
cust_630;36,16250019;69,19583234;0,24;3;32_32;Baghlan;Burka
cust_631;36,35416686;68,962499;0,4;5;9_4;Baghlan;Burka
cust_632;36,32916686;69,12083234;0,72;9;12_23;Baghlan;Burka
cust_633;36,25416686;69,212499;3,6;45;21_34;Baghlan;Burka
cust_634;36,20416686;69,27083234;0,24;3;27_41;Baghlan;Burka
cust_635;36,30416686;69,12916567;10,24;128;15_24;Baghlan;Burka
cust_636;36,13750019;69,187499;0,32;4;35_31;Baghlan;Burka
cust_637;36,19583352;69,17083234;0,96;12;28_29;Baghlan;Burka
cust_638;36,19583352;69,162499;4,32;54;28_28;Baghlan;Burka
cust_639;36,22083352;69,12083234;1,76;22;25_23;Baghlan;Burka
cust_640;36,23750019;69,112499;0,32;4;23_22;Baghlan;Burka
cust_641;36,19583352;69,137499;9,6;120;28_25;Baghlan;Burka
cust_642;36,26250019;69,24583234;0,48;6;20_38;Baghlan;Burka
cust_643;36,21250019;69,15416567;3,68;46;26_27;Baghlan;Burka
cust_644;36,24583352;69,12916567;0,72;9;22_24;Baghlan;Burka
cust_645;36,19583352;69,12083234;0,4;5;28_23;Baghlan;Burka
cust_646;36,22916686;69,14583234;3,84;48;24_26;Baghlan;Burka
cust_647;36,27083352;69,20416567;1,12;14;19_33;Baghlan;Burka
cust_648;36,31250019;69,12916567;5,44;68;14_24;Baghlan;Burka
cust_649;36,17916686;69,35416567;0,32;4;30_51;Baghlan;Burka
cust_650;36,25416686;69,15416567;1,52;19;21_27;Baghlan;Burka
cust_651;36,40416686;68,987499;0,8;10;3_7;Baghlan;Burka
cust_652;36,14583352;69,19583234;2,96;37;34_32;Baghlan;Burka
cust_653;36,20416686;69,237499;0,96;12;27_37;Baghlan;Burka
cust_654;36,34583352;69,00416567;0,32;4;10_9;Baghlan;Burka
cust_655;36,36250019;68,99583234;0,24;3;8_8;Baghlan;Burka
cust_656;36,22083352;69,12916567;2,88;36;25_24;Baghlan;Burka
cust_657;36,18750019;69,35416567;0,48;6;29_51;Baghlan;Burka
cust_658;36,27916686;69,09583234;1,76;22;18_20;Baghlan;Burka
cust_659;36,29583352;69,15416567;0,96;12;16_27;Baghlan;Burka
cust_660;36,22083352;69,22083234;3,68;46;25_35;Baghlan;Burka
cust_661;36,24583352;69,17083234;0,24;3;22_29;Baghlan;Burka
cust_662;36,20416686;69,137499;1,76;22;27_25;Baghlan;Burka
cust_663;36,23750019;69,12083234;0,96;12;23_23;Baghlan;Burka
cust_664;36,27916686;69,20416567;1,36;17;18_33;Baghlan;Burka
cust_665;36,21250019;69,12916567;0,32;4;26_24;Baghlan;Burka
cust_666;36,25416686;69,087499;0,88;11;21_19;Baghlan;Burka
cust_667;36,24583352;69,212499;4,4;55;22_34;Baghlan;Burka
cust_668;36,18750019;69,12916567;7,44;93;29_24;Baghlan;Burka
cust_669;36,17916686;69,137499;1,12;14;30_25;Baghlan;Burka
cust_670;36,24583352;69,20416567;0,4;5;22_33;Baghlan;Burka
cust_671;36,18750019;69,15416567;0,48;6;29_27;Baghlan;Burka
cust_672;36,13750019;69,19583234;3,36;42;35_32;Baghlan;Burka
cust_673;36,27916686;69,22916567;0,72;9;18_36;Baghlan;Burka
cust_674;36,29583352;69,137499;3,04;38;16_25;Baghlan;Burka
cust_675;36,23750019;69,22916567;1,68;21;23_36;Baghlan;Burka
cust_676;36,23750019;69,262499;0,56;7;23_40;Baghlan;Burka
cust_677;36,22916686;69,12083234;4,16;52;24_23;Baghlan;Burka
cust_678;36,19583352;69,187499;0,16;2;28_31;Baghlan;Burka
cust_679;36,23750019;69,19583234;1,36;17;23_32;Baghlan;Burka
cust_680;36,18750019;69,30416567;1,84;23;29_45;Baghlan;Burka
cust_681;36,27916686;69,22083234;1,6;20;18_35;Baghlan;Burka
cust_682;36,21250019;69,22916567;0,24;3;26_36;Baghlan;Burka
cust_683;36,30416686;69,00416567;0,4;5;15_9;Baghlan;Burka
